cveproducto|ExistenciaMatriz|ExistenciaExpendio|VentaTotal|1|2|3|4|5|6|7|8|9|10|11|12|Producto|
CE1µf/50V|1895.00|56.00|21.00|0.00|6.00|15.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CE2.2µf/50V|179.00|45.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CE2200µf/25V|200.00|36.00|34.00|9.00|12.00|13.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CE2200µf/50V|90.00|37.00|40.00|0.00|36.00|4.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CE220µf/25V|43.00|20.00|2.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CE220µf/50V|236.00|9.00|11.00|0.00|0.00|11.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CE22µf/25V|133.00|29.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CE22µf/50V|662.00|34.00|2.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CE330µf/25V|120.00|23.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CE4.7µf/250V|4.00|0.00|2.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CE4.7µf/50V|200.00|11.00|14.00|0.00|3.00|11.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CE4700µf/25V|64.00|3.00|2.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CE4700µf/50V|29.00|8.00|14.00|4.00|0.00|10.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CE470µf/25V|80.00|17.00|15.00|2.00|6.00|7.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CE470µf/50V|198.00|2.00|39.00|0.00|31.00|8.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CE47µf/25V|79.00|30.00|7.00|0.00|4.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CE680µf/25V|143.00|7.00|3.00|0.00|0.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CELDA5V100MA|26.00|3.00|2.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CHASISNEGROCHI|0.00|0.00|8.00|0.00|8.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CHASISNEGROMED|39.00|0.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CINTADEAISLAR-N|51.00|6.00|23.00|7.00|14.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CINTADOBLECARA1.5M|8.00|4.00|7.00|1.00|5.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CLAVIJA|5.00|0.00|17.00|5.00|12.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CLAVIJABLA|340.00|12.00|47.00|5.00|29.00|13.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CLAVIJATIERRA|39.00|9.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CLORURO250|29.00|10.00|4.00|1.00|2.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CM0.33µf/50V|62.00|17.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
